User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score
U68352,31,Female,9.8,1.0,Non-Vegetarian,9.1,Medium,441,253.54,62.0,88.87
U68353,34,Female,4.2,,Non-Vegetarian,9.1,Low,480,551.58,87.0,27.72
U68354,27,Male,7.6,9.0,Non-Vegetarian,11.8,Low,373,274.43,84.0,63.3
U68355,35,Female,6.9,,Non-Vegetarian,3.7,Low,448,504.7,74.0,43.17
U68356,52,Female,5.7,2.0,Non-Vegetarian,11.6,Low,235,356.35,55.0,48.41
U68357,27,Female,,10.0,Non-Vegetarian,8.3,Low,432,579.94,97.0,15.15
U68358,37,Male,,10.0,Non-Vegetarian,3.9,Medium,400,313.72,61.0,62.36
U68359,33,Female,6.7,4.0,Non-Vegetarian,4.5,High,254,327.9,64.0,80.92
U68360,34,Male,9.7,10.0,Non-Vegetarian,10.5,Low,32,300.34,70.0,62.95
U68361,56,Male,8.9,3.0,Non-Vegetarian,4.9,High,388,464.94,77.0,67.7
U68362,45,Male,,7.0,Non-Vegetarian,8.2,Low,474,234.45,66.0,66.35
U68363,26,Male,4.2,8.0,Vegan,2.9,High,287,424.6,40.0,41.54
U68364,37,Other,9.9,10.0,Non-Vegetarian,4.2,Medium,103,245.94,64.0,87.45
U68365,23,Male,4.1,9.0,Vegan,2.2,Low,213,267.8,64.0,65.01
U68366,30,Male,9.4,10.0,Non-Vegetarian,6.0,Low,8,354.09,43.0,47.13
U68367,26,Male,5.1,1.0,Non-Vegetarian,6.9,Low,360,566.73,84.0,33.2
U68368,50,Female,4.5,2.0,Non-Vegetarian,8.6,Low,377,566.71,48.0,9.11
U68369,52,Female,7.1,4.0,Vegetarian,5.6,High,439,449.87,41.0,44.54
U68370,39,Female,9.9,7.0,Non-Vegetarian,4.8,Medium,120,326.74,57.0,75.24
U68371,40,Male,9.2,6.0,Vegetarian,11.0,Medium,249,223.85,79.0,92.11
U68372,42,Male,4.4,8.0,Non-Vegetarian,6.7,Low,327,309.96,73.0,56.05
U68373,53,Male,6.8,9.0,Vegetarian,11.1,High,272,287.17,70.0,70.65
U68374,24,Male,9.0,1.0,Vegan,3.3,Medium,462,223.94,53.0,95.99
U68375,32,Male,6.0,2.0,Non-Vegetarian,7.6,Medium,217,327.69,87.0,86.14
U68376,46,Male,7.4,6.0,Vegetarian,11.8,Medium,166,408.36,,59.72
U68377,25,Female,8.4,4.0,Non-Vegetarian,4.7,High,482,331.49,42.0,67.86
U68378,54,Female,9.8,9.0,Vegetarian,9.4,Low,392,476.9,52.0,21.18
U68379,27,Male,4.7,10.0,Vegetarian,1.6,High,2,357.77,53.0,63.83
U68380,27,Female,9.4,8.0,Vegetarian,11.0,Medium,344,317.48,93.0,78.01
U68381,30,Female,4.1,5.0,Non-Vegetarian,10.5,Low,196,241.39,50.0,58.3
U68382,36,Female,,7.0,Vegetarian,11.0,Low,353,283.23,72.0,65.03
U68383,40,Male,5.2,6.0,Vegan,1.7,High,96,372.23,71.0,77.39
U68384,32,Male,6.2,10.0,Vegetarian,4.0,Low,104,394.2,95.0,61.12
U68385,34,Female,4.6,9.0,Vegetarian,2.4,Low,72,559.92,55.0,15.34
U68386,27,Female,8.4,2.0,Non-Vegetarian,9.7,Medium,385,584.44,56.0,26.14
U68387,57,Male,8.1,10.0,Vegetarian,9.7,High,163,529.96,60.0,30.06
U68388,50,Male,5.3,,Vegetarian,1.4,Medium,77,471.9,40.0,47.31
U68389,35,Female,6.1,7.0,Non-Vegetarian,7.1,Medium,430,322.56,76.0,68.19
U68390,21,Female,,8.0,Vegetarian,4.8,Low,352,406.58,84.0,58.2
U68391,21,Female,7.5,8.0,Vegetarian,7.4,Low,391,276.3,92.0,75.03
U68392,32,Male,8.1,2.0,Non-Vegetarian,3.4,Low,143,419.22,69.0,63.87
U68393,48,Female,8.9,7.0,Non-Vegetarian,7.2,Medium,428,599.88,68.0,23.46
U68394,19,Female,8.3,9.0,Non-Vegetarian,6.9,High,371,288.66,74.0,79.72
U68395,29,Female,4.1,10.0,Vegetarian,7.3,Medium,259,332.91,95.0,69.08
U68396,50,Male,9.6,3.0,Vegetarian,11.6,Medium,50,480.06,99.0,69.29
U68397,37,Female,4.5,9.0,Non-Vegetarian,5.0,Low,298,487.85,60.0,21.23
U68398,19,Male,8.4,5.0,Non-Vegetarian,5.9,High,81,219.3,71.0,100.0
U68399,56,Female,6.8,3.0,Vegetarian,5.2,Medium,11,409.18,93.0,82.88
U68400,18,Female,9.1,7.0,Vegetarian,7.3,High,151,228.55,41.0,82.64
U68401,37,Male,6.5,8.0,Vegetarian,10.7,Medium,468,272.08,44.0,53.24
U68402,41,Male,6.8,9.0,Vegan,11.8,Medium,394,444.11,44.0,23.0
U68403,31,Female,5.8,5.0,Non-Vegetarian,9.3,Low,15,265.96,75.0,75.52
U68404,54,Male,4.1,8.0,Non-Vegetarian,3.6,Medium,2,519.09,42.0,26.24
U68405,58,Female,9.6,1.0,Non-Vegetarian,11.4,Low,280,260.2,66.0,79.13
U68406,46,Female,4.9,6.0,Vegetarian,6.6,High,342,247.8,46.0,72.76
U68407,38,Male,7.5,5.0,Vegetarian,4.5,Medium,104,390.76,90.0,81.04
U68408,49,Male,7.3,5.0,Vegan,5.8,High,361,383.88,73.0,71.2
U68409,55,Other,5.7,5.0,Vegetarian,5.9,High,478,318.94,72.0,75.83
U68410,40,Female,8.0,3.0,Non-Vegetarian,3.5,Medium,142,400.88,96.0,88.1
U68411,46,Female,4.7,4.0,Vegetarian,2.8,Medium,3,261.97,47.0,81.98
U68412,31,Female,7.8,9.0,Vegan,10.8,Medium,14,444.05,88.0,56.11
U68413,24,Male,6.2,10.0,Non-Vegetarian,2.6,High,150,529.41,62.0,38.26
U68414,40,Male,6.7,4.0,Non-Vegetarian,4.5,Low,51,246.42,76.0,89.56
U68415,34,Female,7.3,10.0,Non-Vegetarian,4.9,Medium,93,242.52,73.0,86.47
U68416,51,Female,7.5,10.0,Non-Vegetarian,4.0,Medium,490,530.26,44.0,17.82
U68417,49,Female,6.0,3.0,Non-Vegetarian,9.6,Low,355,565.22,70.0,20.3
U68418,54,Male,8.0,3.0,Non-Vegetarian,7.5,High,372,484.13,95.0,68.12
U68419,22,Other,5.8,9.0,Vegetarian,4.3,Low,357,535.91,59.0,15.19
U68420,59,Female,,3.0,Non-Vegetarian,4.5,Low,239,205.17,96.0,100.0
U68421,37,Female,4.6,3.0,Non-Vegetarian,10.1,Low,318,417.32,77.0,45.64
U68422,25,Male,10.0,6.0,Vegan,7.2,Medium,175,445.11,85.0,67.02
U68423,25,Female,5.9,2.0,Vegan,3.4,Medium,329,416.02,43.0,53.28
U68424,41,Female,4.4,6.0,Non-Vegetarian,6.6,High,102,364.28,94.0,81.15
U68425,42,Male,9.3,3.0,Non-Vegetarian,8.4,Medium,119,307.85,65.0,83.81
U68426,44,Male,4.5,9.0,Vegan,9.3,Low,417,476.75,60.0,14.25
U68427,49,Male,4.3,5.0,Non-Vegetarian,11.2,Low,286,221.12,75.0,71.73
U68428,24,Male,7.6,5.0,Vegan,3.1,Medium,425,554.0,71.0,40.22
U68429,29,Female,4.4,4.0,Non-Vegetarian,6.3,Medium,348,584.1,97.0,40.54
U68430,24,Male,5.6,7.0,Non-Vegetarian,2.4,Medium,108,368.23,43.0,56.57
U68431,25,Male,5.3,,Vegetarian,9.7,High,497,336.45,96.0,70.04
U68432,21,Male,6.9,4.0,Non-Vegetarian,11.7,Medium,335,265.52,58.0,71.3
U68433,45,Female,4.1,8.0,Vegetarian,11.3,Low,498,495.32,92.0,23.74
U68434,33,Female,8.2,6.0,Non-Vegetarian,2.9,Medium,264,341.11,56.0,70.92
U68435,57,Male,4.0,8.0,Vegetarian,11.1,Low,286,542.42,64.0,6.23
U68436,51,Male,6.4,,Vegetarian,6.2,Low,321,281.22,77.0,63.71
U68437,44,Female,6.2,7.0,Non-Vegetarian,9.8,High,433,457.14,96.0,56.85
U68438,43,Female,7.1,6.0,Vegan,10.8,Medium,171,534.31,54.0,25.53
U68439,28,Female,6.2,8.0,Non-Vegetarian,6.1,Low,461,466.48,75.0,32.78
U68440,18,Other,4.5,7.0,Non-Vegetarian,5.5,Medium,381,361.03,64.0,55.96
U68441,38,Female,9.3,3.0,Non-Vegetarian,3.5,Low,81,582.05,94.0,50.72
U68442,49,Male,9.6,2.0,Non-Vegetarian,7.5,High,140,519.09,92.0,70.64
U68443,28,Female,9.2,3.0,Non-Vegetarian,11.6,Low,401,361.92,45.0,44.16
U68444,40,Female,5.5,3.0,Non-Vegetarian,10.6,Medium,476,343.09,46.0,50.4
U68445,21,Female,8.1,2.0,Vegetarian,4.0,High,85,272.8,87.0,100.0
U68446,19,Male,8.5,7.0,Non-Vegetarian,1.9,Low,329,230.7,47.0,73.62
U68447,37,Female,,4.0,Non-Vegetarian,8.0,Low,155,427.36,66.0,45.67
U68448,45,Female,7.4,6.0,Non-Vegetarian,4.8,Medium,394,452.21,72.0,53.35
U68449,26,Female,4.2,6.0,Non-Vegetarian,3.6,High,140,289.99,92.0,95.87
U68450,22,Male,5.3,,Vegetarian,7.6,Medium,155,541.64,91.0,40.33
U68451,27,Female,7.9,1.0,Vegetarian,7.1,Medium,49,265.46,68.0,96.93
U68452,26,Female,6.4,3.0,Non-Vegetarian,11.3,Low,188,480.87,,46.94
U68453,20,Female,6.0,6.0,Vegetarian,1.4,Medium,414,371.3,76.0,70.74
U68454,48,Female,7.1,5.0,Vegetarian,5.6,Low,205,296.61,48.0,61.27
U68455,52,Female,4.6,2.0,Non-Vegetarian,3.0,Medium,267,476.29,62.0,51.98
U68456,21,Female,,1.0,Vegetarian,3.1,High,474,581.03,44.0,31.23
U68457,24,Female,7.5,8.0,Non-Vegetarian,4.8,Low,264,268.88,62.0,67.71
U68458,33,Female,8.7,,Vegetarian,3.5,Medium,266,535.2,66.0,47.63
U68459,33,Male,4.3,10.0,Non-Vegetarian,1.3,Medium,151,551.73,65.0,29.18
U68460,45,Female,6.3,4.0,Non-Vegetarian,5.0,Low,138,495.47,44.0,28.76
U68461,56,Male,5.5,2.0,Non-Vegetarian,9.4,High,223,476.05,89.0,63.6
U68462,30,Female,4.1,3.0,Non-Vegetarian,10.3,Medium,92,408.75,47.0,45.28
U68463,37,Male,6.0,5.0,Non-Vegetarian,2.7,Low,139,383.5,74.0,63.25
U68464,21,Male,8.5,8.0,Vegetarian,9.2,Low,110,299.61,71.0,65.56
U68465,41,Female,7.0,5.0,Non-Vegetarian,9.7,Low,372,321.38,52.0,49.45
U68466,49,Male,8.5,9.0,Vegetarian,11.2,Low,476,586.37,80.0,9.95
U68467,39,Female,,9.0,Non-Vegetarian,1.4,Low,55,345.5,69.0,59.72
U68468,22,Male,4.8,1.0,Vegetarian,8.5,Low,26,573.14,41.0,14.31
U68469,51,Male,8.2,6.0,Non-Vegetarian,9.9,Medium,160,475.97,81.0,52.52
U68470,57,Male,8.1,7.0,Non-Vegetarian,1.9,High,452,469.38,72.0,58.08
U68471,49,Male,9.7,,Non-Vegetarian,6.4,High,493,308.41,96.0,88.54
U68472,41,Female,6.1,1.0,Vegetarian,5.6,Medium,305,473.08,64.0,53.85
U68473,54,Male,7.2,4.0,Non-Vegetarian,4.6,Medium,10,555.13,47.0,35.28
U68474,25,Male,9.6,,Non-Vegetarian,8.1,Medium,128,224.95,99.0,100.0
U68475,35,Male,5.9,5.0,Non-Vegetarian,4.5,Low,243,257.55,62.0,73.26
U68476,26,Female,5.4,2.0,Vegan,2.5,Low,201,229.21,99.0,100.0
U68477,19,Male,9.7,6.0,Non-Vegetarian,10.1,Medium,444,299.74,85.0,80.91
U68478,18,Male,8.7,5.0,Non-Vegetarian,7.4,Low,366,240.82,94.0,90.84
U68479,24,Female,5.2,8.0,Vegetarian,6.8,Low,136,590.28,65.0,10.6
U68480,59,Male,7.6,6.0,Non-Vegetarian,8.1,Medium,199,512.85,81.0,47.1
U68481,37,Female,6.1,7.0,Non-Vegetarian,2.7,Low,415,350.83,,67.38
U68482,28,Female,,4.0,Vegan,9.4,Medium,218,517.54,75.0,41.18
U68483,37,Female,,3.0,Vegetarian,5.3,Low,144,587.41,77.0,29.57
U68484,19,Male,9.0,5.0,Vegan,6.3,High,87,536.39,65.0,49.91
U68485,50,Female,4.9,8.0,Non-Vegetarian,9.5,Medium,428,267.5,62.0,62.41
U68486,39,Male,9.9,6.0,Vegetarian,6.9,High,102,291.97,,84.25
U68487,45,Male,7.9,4.0,Non-Vegetarian,5.4,Medium,142,244.36,49.0,85.63
U68488,48,Male,9.1,5.0,Non-Vegetarian,2.4,Low,496,335.34,,57.79
U68489,52,Male,7.1,2.0,Vegetarian,5.0,Medium,368,451.39,84.0,67.11
U68490,27,Male,9.9,4.0,Non-Vegetarian,9.4,High,217,427.11,,71.67
U68491,39,Male,5.3,3.0,Non-Vegetarian,3.2,Medium,264,508.04,59.0,44.35
U68492,34,Female,4.9,8.0,Non-Vegetarian,10.1,Low,430,470.32,93.0,33.16
U68493,55,Female,8.8,4.0,Non-Vegetarian,2.0,Low,88,552.32,97.0,56.29
U68494,24,Female,5.5,10.0,Non-Vegetarian,5.5,Low,140,309.81,,60.32
U68495,54,Female,7.0,10.0,Non-Vegetarian,9.7,Low,86,343.47,69.0,49.98
U68496,30,Male,9.4,,Vegetarian,3.9,Low,69,248.13,76.0,87.22
U68497,46,Male,7.5,,Vegetarian,1.3,High,73,281.11,81.0,97.24
U68498,43,Male,4.8,9.0,Non-Vegetarian,7.3,Medium,296,362.37,89.0,63.83
U68499,20,Other,9.8,4.0,Vegetarian,3.0,Medium,281,528.12,84.0,60.46
U68500,56,Female,7.4,9.0,Non-Vegetarian,6.3,Medium,260,277.87,47.0,64.34
U68501,27,Male,6.1,10.0,Vegetarian,3.1,Medium,459,532.36,56.0,22.64
U68502,54,Male,7.6,3.0,Vegan,7.3,High,231,401.92,73.0,73.14
U68503,40,Female,4.1,4.0,Vegetarian,6.0,Low,332,400.5,66.0,45.81
U68504,37,Other,9.8,9.0,Non-Vegetarian,6.9,High,34,277.97,94.0,100.0
U68505,51,Female,7.1,,Non-Vegetarian,7.7,Medium,181,434.34,78.0,54.64
U68506,21,Female,8.1,3.0,Non-Vegetarian,2.0,Low,494,516.53,81.0,46.73
U68507,49,Male,5.2,3.0,Non-Vegetarian,8.1,Medium,370,358.1,67.0,63.67
U68508,59,Male,7.6,3.0,Non-Vegetarian,9.9,High,386,359.79,87.0,80.16
U68509,35,Female,5.4,5.0,Non-Vegetarian,5.9,Medium,16,434.72,87.0,67.68
U68510,18,Male,8.5,8.0,Non-Vegetarian,5.6,High,294,340.34,94.0,87.0
U68511,40,Female,7.2,5.0,Non-Vegetarian,5.7,High,160,576.8,55.0,34.02
U68512,30,Male,5.0,2.0,Non-Vegetarian,9.8,Medium,66,458.0,81.0,59.15
U68513,21,Male,5.3,,Non-Vegetarian,2.7,Medium,87,385.12,92.0,83.62
U68514,55,Male,6.9,6.0,Non-Vegetarian,9.8,Low,91,383.74,49.0,40.82
U68515,26,Other,6.8,1.0,Vegetarian,10.8,Low,188,242.89,42.0,67.16
U68516,54,Male,8.8,,Vegan,1.1,Low,346,542.46,80.0,43.62
U68517,48,Other,9.6,8.0,Vegan,4.1,Medium,487,464.71,,51.86
U68518,19,Female,7.4,3.0,Non-Vegetarian,8.6,Low,447,334.99,77.0,64.63
U68519,33,Male,7.3,7.0,Non-Vegetarian,11.1,Medium,402,233.54,95.0,89.49
U68520,58,Female,8.3,2.0,Vegetarian,5.3,Low,164,417.42,73.0,63.3
U68521,38,Male,,6.0,Non-Vegetarian,2.5,High,113,282.74,68.0,96.67
U68522,38,Female,7.3,7.0,Non-Vegetarian,6.2,High,247,409.78,64.0,60.06
U68523,19,Male,,5.0,Vegetarian,3.6,Medium,446,381.27,40.0,48.94
U68524,53,Male,6.0,1.0,Vegetarian,9.8,Medium,27,278.58,74.0,90.33
U68525,24,Female,8.2,,Non-Vegetarian,5.4,Medium,294,357.17,48.0,63.89
U68526,32,Male,6.5,9.0,Vegan,2.5,High,219,472.0,83.0,59.7
U68527,54,Female,8.4,8.0,Non-Vegetarian,5.8,Low,46,489.67,78.0,43.57
U68528,26,Female,7.4,9.0,Non-Vegetarian,2.6,Low,333,295.18,56.0,60.04
U68529,18,Female,9.4,,Vegetarian,10.9,Low,249,534.79,,41.34
U68530,33,Female,6.6,6.0,Non-Vegetarian,3.3,Medium,286,228.82,71.0,92.89
U68531,40,Male,4.9,3.0,Non-Vegetarian,10.5,Medium,480,569.37,80.0,28.56
U68532,41,Female,7.1,2.0,Vegetarian,5.8,Medium,367,561.43,52.0,31.59
U68533,41,Male,4.3,3.0,Vegetarian,6.6,Medium,230,305.69,71.0,77.65
U68534,27,Male,6.6,3.0,Vegan,1.7,Medium,296,262.26,46.0,83.02
U68535,56,Female,9.5,10.0,Non-Vegetarian,7.3,Medium,193,492.32,55.0,34.64
U68536,28,Male,9.5,1.0,Non-Vegetarian,8.8,Medium,20,328.24,44.0,75.69
U68537,47,Male,8.8,6.0,Non-Vegetarian,11.2,High,91,447.26,77.0,60.94
U68538,57,Male,5.0,7.0,Non-Vegetarian,4.5,Low,12,250.88,40.0,62.2
U68539,50,Female,4.2,7.0,Vegetarian,7.3,High,59,372.6,64.0,62.17
U68540,24,Female,5.2,2.0,Vegan,7.5,Medium,323,372.07,60.0,61.68
U68541,23,Female,8.9,10.0,Non-Vegetarian,4.5,Medium,17,329.93,84.0,82.72
U68542,25,Male,,5.0,Vegetarian,6.7,High,224,345.45,78.0,86.7
U68543,33,Female,8.4,7.0,Non-Vegetarian,1.4,Medium,202,360.38,95.0,89.1
U68544,38,Female,9.3,3.0,Vegetarian,8.7,High,401,249.74,99.0,100.0
U68545,21,Male,7.3,,Non-Vegetarian,8.0,Medium,49,498.88,42.0,24.47
U68546,44,Female,9.4,2.0,Non-Vegetarian,3.7,Medium,196,584.74,40.0,32.87
U68547,52,Male,6.0,5.0,Non-Vegetarian,5.2,Medium,490,420.85,87.0,62.76
U68548,18,Female,4.8,9.0,Vegetarian,6.0,High,171,523.1,98.0,51.0
U68549,33,Female,8.0,7.0,Non-Vegetarian,7.5,High,9,229.5,,98.32
U68550,48,Female,4.9,10.0,Vegetarian,7.1,Low,137,266.81,69.0,61.44
U68551,55,Male,9.4,2.0,Non-Vegetarian,3.5,Medium,433,325.36,69.0,86.16
U68552,35,Female,6.2,8.0,Non-Vegetarian,8.2,Medium,216,218.41,62.0,79.38
U68553,54,Male,5.1,1.0,Non-Vegetarian,9.4,Low,412,370.75,42.0,40.07
U68554,27,Male,8.2,6.0,Non-Vegetarian,6.9,Low,155,342.51,77.0,67.37
U68555,40,Female,6.1,7.0,Non-Vegetarian,2.5,High,24,588.29,83.0,47.42
U68556,36,Female,4.2,2.0,Non-Vegetarian,6.7,Low,463,272.56,81.0,75.16
U68557,59,Female,4.5,10.0,Non-Vegetarian,3.6,Low,92,249.74,,84.14
U68558,24,Male,6.0,9.0,Vegetarian,5.7,Medium,399,589.01,60.0,14.3
U68559,47,Male,10.0,7.0,Non-Vegetarian,6.5,Medium,3,238.43,84.0,100.0
U68560,55,Female,7.5,2.0,Non-Vegetarian,3.4,Low,366,421.59,47.0,46.82
U68561,58,Male,5.2,8.0,Vegetarian,8.8,Low,310,584.74,82.0,13.54
U68562,35,Male,9.5,7.0,Vegetarian,11.7,High,187,205.21,42.0,80.51
U68563,23,Female,9.1,5.0,Non-Vegetarian,2.0,High,199,251.5,96.0,100.0
U68564,29,Female,5.3,9.0,Vegetarian,4.9,Low,252,478.34,63.0,26.99
U68565,28,Female,6.0,4.0,Non-Vegetarian,8.4,Medium,170,563.94,53.0,25.51
U68566,19,Male,8.2,5.0,Non-Vegetarian,8.6,Low,132,231.96,61.0,77.7
U68567,45,Male,9.9,2.0,Non-Vegetarian,4.5,Medium,47,348.37,61.0,85.55
U68568,35,Male,4.7,4.0,Non-Vegetarian,11.0,Medium,182,330.61,76.0,69.16
U68569,40,Male,7.1,3.0,Non-Vegetarian,4.0,Low,265,264.75,62.0,78.78
U68570,30,Other,5.0,3.0,Non-Vegetarian,4.5,Low,102,239.64,86.0,93.27
U68571,37,Male,7.4,2.0,Non-Vegetarian,8.6,Low,498,248.15,73.0,78.08
U68572,41,Female,6.7,5.0,Non-Vegetarian,5.3,Medium,354,284.61,53.0,72.44
U68573,30,Male,9.4,4.0,Non-Vegetarian,2.3,Low,141,429.03,52.0,54.02
U68574,44,Female,8.9,6.0,Non-Vegetarian,10.1,High,14,488.01,60.0,49.04
U68575,32,Male,5.3,1.0,Vegetarian,2.3,High,114,223.19,80.0,100.0
U68576,38,Male,4.6,1.0,Vegetarian,7.3,High,492,409.59,40.0,48.14
U68577,56,Female,7.8,10.0,Vegan,4.7,Low,8,374.16,91.0,66.53
U68578,19,Female,5.2,8.0,Non-Vegetarian,2.4,Low,366,572.84,42.0,4.01
U68579,27,Female,8.3,4.0,Non-Vegetarian,3.6,Medium,306,326.26,88.0,91.7
U68580,35,Male,5.5,7.0,Vegetarian,7.1,High,317,584.12,69.0,27.16
U68581,54,Female,6.9,8.0,Non-Vegetarian,3.5,Low,484,280.11,99.0,80.68
U68582,26,Female,,9.0,Non-Vegetarian,6.6,Medium,19,204.84,55.0,88.88
U68583,29,Male,4.9,9.0,Non-Vegetarian,11.5,Low,73,215.06,51.0,57.75
U68584,35,Other,5.0,2.0,Non-Vegetarian,9.3,High,465,402.16,76.0,63.72
U68585,20,Male,9.7,4.0,Non-Vegetarian,11.9,Medium,437,541.24,,34.1
U68586,37,Male,4.9,7.0,Non-Vegetarian,8.4,High,397,473.37,40.0,26.36
U68587,52,Male,8.9,5.0,Non-Vegetarian,11.8,Medium,179,547.58,81.0,40.76
U68588,47,Female,8.9,8.0,Non-Vegetarian,11.9,Low,194,384.69,61.0,41.46
U68589,20,Male,7.8,3.0,Non-Vegetarian,11.0,High,424,239.99,58.0,83.62
U68590,32,Female,4.9,3.0,Non-Vegetarian,8.1,Low,39,285.03,79.0,77.87
U68591,35,Male,6.5,3.0,Non-Vegetarian,10.4,Medium,238,594.58,59.0,22.04
U68592,52,Male,8.2,4.0,Non-Vegetarian,4.0,Medium,411,540.5,81.0,49.6
U68593,27,Male,9.9,7.0,Vegetarian,5.0,High,449,535.25,53.0,36.61
U68594,57,Female,4.2,7.0,Non-Vegetarian,5.6,Low,125,338.65,97.0,70.56
U68595,25,Female,6.3,1.0,Non-Vegetarian,5.2,Low,129,307.23,48.0,68.01
U68596,59,Male,4.7,5.0,Vegetarian,9.7,Low,382,312.23,59.0,49.67
U68597,45,Male,5.1,3.0,Non-Vegetarian,5.3,Low,28,421.54,48.0,44.43
U68598,50,Female,8.9,1.0,Non-Vegetarian,1.5,Medium,29,500.06,90.0,79.63
U68599,34,Male,8.5,5.0,Vegetarian,2.5,Low,491,418.0,98.0,67.76
U68600,30,Female,9.6,2.0,Vegetarian,1.0,Medium,461,387.0,73.0,81.48
U68601,56,Male,7.8,7.0,Vegetarian,10.0,Low,86,494.8,79.0,36.91
U68602,36,Male,4.7,2.0,Vegetarian,2.3,Low,54,337.52,80.0,79.62
U68603,56,Male,6.8,5.0,Non-Vegetarian,9.8,Medium,201,518.99,45.0,25.88
U68604,32,Female,,10.0,Non-Vegetarian,11.2,Low,386,492.7,66.0,10.96
U68605,54,Female,8.3,2.0,Vegetarian,11.3,Low,374,413.13,63.0,45.82
U68606,28,Male,5.2,7.0,Vegetarian,10.3,Medium,429,471.85,46.0,21.73
U68607,50,Male,5.1,10.0,Vegetarian,6.5,Low,399,466.91,52.0,15.65
U68608,29,Male,9.9,5.0,Vegan,6.7,High,276,432.93,91.0,77.58
U68609,33,Female,8.1,2.0,Non-Vegetarian,5.0,Medium,307,316.17,78.0,89.86
U68610,18,Male,4.3,2.0,Vegetarian,10.9,Low,230,477.96,50.0,23.99
U68611,39,Female,5.0,10.0,Non-Vegetarian,2.1,Medium,478,335.06,,72.95
U68612,34,Other,5.9,3.0,Non-Vegetarian,9.5,Medium,289,432.56,59.0,48.18
U68613,36,Female,6.7,6.0,Non-Vegetarian,3.1,Low,205,560.14,56.0,22.29
U68614,19,Male,5.7,8.0,Non-Vegetarian,11.5,Low,51,321.16,45.0,41.1
U68615,33,Female,5.4,4.0,Non-Vegetarian,4.9,Medium,78,439.34,96.0,73.67
U68616,56,Male,4.5,5.0,Non-Vegetarian,5.6,Medium,378,494.46,44.0,27.63
U68617,38,Male,9.8,10.0,Non-Vegetarian,3.8,High,247,443.76,58.0,54.0
U68618,18,Male,4.7,9.0,Non-Vegetarian,6.8,High,53,435.54,83.0,59.05
U68619,40,Male,7.9,2.0,Non-Vegetarian,3.9,Medium,354,493.22,45.0,44.17
U68620,59,Male,7.5,10.0,Vegetarian,2.7,Low,19,455.68,58.0,38.62
U68621,40,Male,9.7,6.0,Non-Vegetarian,6.5,Low,90,258.71,64.0,79.73
U68622,27,Male,9.5,4.0,Non-Vegetarian,2.0,Low,96,518.64,56.0,42.64
U68623,37,Female,7.7,8.0,Vegetarian,5.9,Medium,174,402.26,86.0,68.03
U68624,29,Female,5.3,6.0,Vegetarian,11.0,Medium,252,541.47,57.0,20.31
U68625,48,Male,7.5,,Non-Vegetarian,4.5,Low,82,395.18,41.0,36.25
U68626,58,Female,,10.0,Non-Vegetarian,3.6,Medium,424,391.97,47.0,43.49
U68627,31,Female,5.1,,Non-Vegetarian,9.7,Medium,412,555.59,53.0,14.31
U68628,23,Male,9.2,3.0,Non-Vegetarian,4.8,High,183,305.11,91.0,100.0
U68629,54,Male,4.2,5.0,Vegetarian,2.1,Low,422,488.91,77.0,38.83
U68630,43,Male,8.2,5.0,Vegetarian,4.7,Medium,402,544.55,59.0,35.05
U68631,32,Female,9.0,2.0,Vegetarian,4.5,High,63,445.76,94.0,88.7
U68632,19,Female,4.1,6.0,Non-Vegetarian,5.7,Medium,18,422.48,53.0,48.38
U68633,18,Female,5.3,9.0,Vegetarian,1.1,High,81,479.94,70.0,54.34
U68634,40,Female,5.8,7.0,Non-Vegetarian,8.7,Medium,385,482.94,,37.86
U68635,20,Other,5.7,7.0,Non-Vegetarian,11.8,Low,90,319.6,93.0,66.13
U68636,20,Female,4.8,4.0,Vegetarian,1.3,Medium,460,267.42,97.0,99.38
U68637,46,Female,8.2,10.0,Vegetarian,10.0,Medium,309,558.39,51.0,12.66
U68638,39,Female,6.5,7.0,Vegetarian,9.8,High,304,343.75,69.0,65.43
U68639,31,Female,4.5,8.0,Non-Vegetarian,10.6,Low,213,526.0,86.0,23.17
U68640,29,Female,6.7,8.0,Non-Vegetarian,3.1,High,418,360.85,40.0,54.25
U68641,33,Male,,1.0,Vegetarian,11.4,Medium,407,366.4,56.0,61.09
U68642,49,Male,6.3,2.0,Non-Vegetarian,6.4,Medium,217,520.09,82.0,53.98
U68643,21,Female,4.1,6.0,Vegetarian,11.2,Low,261,542.64,75.0,16.24
U68644,23,Female,10.0,8.0,Vegan,6.7,High,187,398.0,72.0,69.88
U68645,54,Female,5.6,3.0,Non-Vegetarian,5.3,Medium,139,597.51,65.0,32.39
U68646,55,Female,7.5,3.0,Vegetarian,8.8,Low,197,257.27,62.0,74.98
U68647,39,Female,,3.0,Vegan,11.5,Low,308,459.13,93.0,53.57
U68648,56,Female,9.4,6.0,Vegetarian,5.3,Low,431,444.66,99.0,60.62
U68649,37,Female,8.7,1.0,Non-Vegetarian,2.9,Medium,14,501.88,55.0,59.62
U68650,25,Other,6.5,8.0,Non-Vegetarian,6.5,Low,430,552.1,,17.13
U68651,44,Female,8.0,2.0,Non-Vegetarian,7.8,Medium,383,417.45,89.0,72.56
